File name,Size,Entropy,Chi-score,Serial Correlation,P-val Z,P-val Chi,Monte Carlo,Iterations,Monobit,Poker,Run,Long run,Frequency_pvalue,Frequency_proportion,Block Frequency_pvalue,Block Frequency_proportion,Cumulative Sums_pvalue,Cumulative Sums_proportion,Runs_pvalue,Runs_proportion,Longest Run_pvalue,Longest Run_proportion,Rank_pvalue,Rank_proportion,FFT_pvalue,FFT_proportion,NonOverlapping Template_pvalue,NonOverlapping Template_proportion,Overlapping Template_pvalue,Overlapping Template_proportion,Universal_pvalue,Universal_proportion,Approximate Entropy_pvalue,Approximate Entropy_proportion,Random Excursions_pvalue,Random Excursions_proportion,Random Excursions Variant_pvalue,Random Excursions Variant_proportion,Serial_pvalue,Serial_proportion,Linear Complexity_pvalue,Linear Complexity_proportion
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-256-cbc4411,65536.0,7.997414040784992,234.328125,-0.0032518594179071765,1.0,0.9999999999984466,3.1444790331441133,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.534146,1.0,0.6093359613704614,1.0,0.991468,1.0,0.213309,1.0,0.350485,1.0,0.350485,1.0,0.4905589756369652,0.9864864864864865,0.911413,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.2686521510341647,0.95,0.122325,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-192-cbc3809,65536.0,7.996813157369318,290.1015625,-0.003472262926137857,1.0,0.9999999999984466,3.1463101995971434,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.035174,1.0,0.8772972039905884,1.0,0.350485,1.0,0.213309,1.0,0.739918,1.0,0.066882,1.0,0.15947499430685674,0.9817567567567569,0.350485,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.24359576691718723,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-128-cbc8712,65536.0,7.996942066268335,277.515625,-0.005474245292354471,1.0,0.9999999999984466,3.1342245010071417,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.017912,1.0,0.3614231491913353,1.0,0.739918,1.0,0.739918,1.0,0.739918,1.0,0.534146,1.0,0.8612652915183103,0.9898648648648649,0.911413,0.9,0.000000,0.0,0.534146,1.0,----,----,----,----,0.8372681281023225,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-192-cbc900007,65536.0,7.997388478621284,236.4921875,-0.0004932973131158613,1.0,0.9999999999984466,3.147408899468961,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.534146,1.0,0.5008851731875679,1.0,0.534146,1.0,0.739918,1.0,0.534146,1.0,0.350485,1.0,0.7743435257316841,0.991891891891892,0.122325,1.0,0.000000,0.0,0.213309,1.0,----,----,----,----,0.380419272946301,0.95,0.534146,0.9
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-128-cbc2113,65536.0,7.997393976476758,236.5546875,0.0063047327927835285,1.0,0.9999999999984466,3.129097234938656,26.0,1.0,1.0,1.0,1.0,0.213309,1.0,0.122325,1.0,0.380419272946301,1.0,0.911413,1.0,0.213309,1.0,0.035174,1.0,0.534146,1.0,0.2805877198620545,0.9898648648648649,0.213309,1.0,0.000000,0.0,0.739918,1.0,----,0.875,----,1.0,0.24359576691718723,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-128-cbc2906,65536.0,7.9969535160424785,276.109375,0.004785845803637972,1.0,0.9999999999984466,3.1023622047244093,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.213309,1.0,0.8372681281023225,1.0,0.534146,1.0,0.739918,1.0,0.911413,1.0,0.739918,1.0,0.9322042336726526,0.9905405405405405,0.350485,1.0,0.000000,0.0,0.534146,1.0,----,1.0,----,1.0,0.24359576691718723,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc900104,65536.0,7.997218517155009,252.5859375,0.0027788362812685005,1.0,0.9999999999984466,3.1411829335286576,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.911413,1.0,0.24359576691718723,1.0,0.122325,1.0,0.350485,1.0,0.911413,1.0,0.534146,1.0,0.8593558275060428,0.9898648648648649,0.911413,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.12123046480852778,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc5905,65536.0,7.996781904125799,291.25,-0.003087274263908477,1.0,0.9999999999984466,3.1268998351950192,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.350485,0.9,0.3079428422767298,1.0,0.122325,1.0,0.350485,1.0,0.122325,1.0,0.350485,1.0,0.1809686442807438,0.9817567567567569,0.122325,1.0,0.000000,0.0,0.213309,1.0,----,----,----,----,0.8372681281023225,1.0,0.213309,0.9
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-256-cbc4413,65536.0,7.996987323803957,272.8203125,-0.0037159673322930704,1.0,0.9999999999984466,3.117011536348654,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.350485,1.0,0.6431422468730241,1.0,0.739918,1.0,0.534146,1.0,0.066882,1.0,0.350485,1.0,0.6610969126533262,0.9871621621621621,0.534146,1.0,0.000000,0.0,0.350485,1.0,----,----,----,----,0.12098555198468994,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-256-cbc2113,65536.0,7.99708862160313,264.6015625,0.0030830788027004057,1.0,0.9999999999984466,3.1323933345541115,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.213309,1.0,0.380419272946301,1.0,0.739918,1.0,0.122325,1.0,0.534146,1.0,0.739918,0.9,0.759039651438101,0.9864864864864865,0.534146,1.0,0.000000,0.0,0.213309,1.0,----,----,----,----,0.9400561843792795,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-256-cbc4512,65536.0,7.997110913794818,260.6875,-0.0023316636322402444,1.0,0.9999999999984466,3.1488738326313865,26.0,1.0,1.0,1.0,1.0,0.008879,1.0,0.739918,1.0,0.2686521510341647,1.0,0.035174,1.0,0.534146,1.0,0.350485,0.9,0.534146,1.0,0.70699718766393,0.9891891891891892,0.066882,1.0,0.000000,0.0,0.911413,1.0,----,----,----,----,0.03811130721757286,0.95,0.066882,0.9
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-128-cbc8312,65536.0,7.997014119797946,271.1484375,-0.006059409416359912,1.0,0.9999999999984466,3.133125801135323,26.0,1.0,1.0,0.9615384615384616,0.9615384615384616,0.534146,1.0,0.911413,1.0,0.8772972039905884,1.0,0.739918,1.0,0.534146,1.0,0.122325,1.0,0.350485,1.0,0.4897012378482356,0.9851351351351352,0.350485,1.0,0.000000,0.0,0.213309,1.0,----,----,----,----,0.1779023162651255,0.95,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc1002,65536.0,7.996944343214409,276.625,0.0028122566052443364,1.0,0.9999999999984466,3.1627906976744184,26.0,1.0,1.0,1.0,1.0,0.213309,1.0,0.739918,1.0,0.6431422468730241,1.0,0.534146,0.9,0.739918,1.0,0.534146,0.9,0.739918,1.0,0.9936458127021617,0.9905405405405405,0.350485,1.0,0.000000,0.0,0.350485,1.0,----,----,----,----,0.23148983288796884,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-192-cbc900202,65536.0,7.997285082175133,245.734375,-0.006962520326887555,1.0,0.9999999999984466,3.147775132759568,26.0,1.0,1.0,1.0,1.0,0.213309,0.9,0.350485,0.9,0.9847787987357897,1.0,0.066882,1.0,0.739918,1.0,0.122325,1.0,0.739918,1.0,0.4494253253670302,0.9891891891891892,0.911413,1.0,0.000000,0.0,0.035174,0.9,----,----,----,----,0.1779023162651255,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-256-cbc900213,65536.0,7.997317020712654,244.65625,0.005346574892521349,1.0,0.9999999999984466,3.154367331990478,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.350485,1.0,0.762111684149774,1.0,0.350485,1.0,0.911413,1.0,0.122325,1.0,0.213309,1.0,0.27152150157640803,0.9878378378378377,0.350485,1.0,0.000000,0.0,0.350485,1.0,----,0.875,----,1.0,0.6431422468730241,0.95,0.122325,0.9
./64/video/enc/encrypted_01TP_extract.avi00.enc-camellia-256-cbc8802,65536.0,7.9974017562988875,235.703125,-0.003843443577509431,1.0,0.9999999999984466,3.147775132759568,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.534146,1.0,0.3614231491913353,1.0,0.534146,1.0,0.911413,1.0,0.911413,1.0,0.350485,1.0,0.6024558456064822,0.9891891891891892,0.739918,1.0,0.000000,0.0,0.122325,1.0,----,----,----,----,0.3560759521329422,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc3207,65536.0,7.997177737461209,255.7421875,2.7161970295352443e-05,1.0,0.9999999999984466,3.1349569675883537,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.739918,1.0,0.3614231491913353,1.0,0.066882,1.0,0.739918,1.0,0.911413,1.0,0.350485,1.0,0.12655281909943025,0.9905405405405405,0.739918,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.5008851731875679,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-128-cbc1115,65536.0,7.997282022341426,246.296875,-0.0062262899602068674,1.0,0.9999999999984466,3.1492400659219917,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.534146,0.9,0.008534115921042971,1.0,0.350485,1.0,0.350485,1.0,0.350485,1.0,0.350485,1.0,0.8739379879689965,0.9912162162162161,0.911413,1.0,0.000000,0.0,0.350485,1.0,----,----,----,----,0.3079428422767298,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-128-cbc2100,65536.0,7.997137369034848,260.0390625,-0.0036142487175447663,1.0,0.9999999999984466,3.123603735579564,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.534146,1.0,0.9400561843792795,1.0,0.066882,1.0,0.035174,1.0,0.213309,1.0,0.739918,1.0,0.9429911245582783,0.9891891891891892,0.350485,1.0,0.000000,0.0,0.122325,1.0,----,----,----,----,0.3614231491913353,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc3701,65536.0,7.997213527226991,252.6171875,0.002425236000046094,1.0,0.9999999999984466,3.1323933345541115,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.739918,1.0,0.8662241779203883,1.0,0.350485,1.0,0.739918,1.0,0.739918,1.0,0.739918,1.0,0.2505213969726913,0.9851351351351352,0.739918,1.0,0.000000,0.0,0.066882,1.0,----,1.0,----,1.0,0.6839765003158559,0.9,0.066882,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc5215,65536.0,7.997035109936397,270.125,0.0041966148018169865,1.0,0.9999999999984466,3.1481413660501736,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.350485,1.0,0.1779023162651255,1.0,0.534146,1.0,0.739918,1.0,0.534146,1.0,0.739918,1.0,0.8394753409970318,0.9844594594594593,0.122325,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.6093359613704614,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-256-cbc3001,65536.0,7.997409864402875,235.1953125,0.0037959213529128095,1.0,0.9999999999984466,3.1437465665629007,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.017912,0.9,0.6093359613704614,1.0,0.534146,1.0,0.739918,1.0,0.008879,1.0,0.534146,1.0,0.0,0.9817567567567569,0.534146,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.512816217188601,0.95,0.739918,0.9
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-192-cbc8400,65536.0,7.9974448286373745,231.765625,-0.0017420560587923025,1.0,0.9999999999984466,3.1166453030580485,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.534146,1.0,0.19824775049505583,1.0,0.122325,1.0,0.739918,1.0,0.350485,1.0,0.122325,1.0,0.5112856768962977,0.9817567567567569,0.739918,0.9,0.000000,0.0,0.350485,1.0,----,----,----,----,0.3079428422767298,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-camellia-192-cbc5907,65536.0,7.997360168880634,240.171875,0.002694179100558161,1.0,0.9999999999984466,3.146676432887749,26.0,1.0,1.0,1.0,1.0,0.035174,1.0,0.350485,1.0,0.3079428422767298,1.0,0.213309,1.0,0.350485,1.0,0.122325,0.8,0.739918,1.0,0.1476316846446478,0.981081081081081,0.739918,1.0,0.000000,0.0,0.350485,1.0,----,----,----,----,0.762111684149774,1.0,0.035174,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc5503,65536.0,7.997124022962548,261.1796875,0.0008915250734554779,1.0,0.9999999999984466,3.1375206006225964,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.213309,1.0,0.9847787987357897,1.0,0.739918,0.9,0.739918,1.0,0.350485,1.0,0.739918,1.0,0.8982263144203441,0.9898648648648649,0.534146,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.6093359613704614,1.0,0.991468,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc5504,65536.0,7.997231996366928,250.09375,-0.0017161879881227818,1.0,0.9999999999984466,3.1433803332722943,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.008879,1.0,0.9400561843792795,0.95,0.350485,1.0,0.534146,1.0,0.122325,1.0,0.122325,1.0,0.23902439841301998,0.9905405405405405,0.035174,1.0,0.000000,0.0,0.739918,1.0,----,1.0,----,1.0,0.3560759521329422,1.0,0.122325,0.9
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-128-cbc8901,65536.0,7.997271958775854,247.09375,-0.006314499276938174,1.0,0.9999999999984466,3.1485075993407796,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.739918,1.0,0.0007372655177199329,1.0,0.911413,0.9,0.122325,1.0,0.534146,1.0,0.739918,1.0,0.5584163504429301,0.9885135135135136,0.911413,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.15475646649235789,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc1800,65536.0,7.997563223297794,221.0546875,0.0013387379400575366,1.0,0.9999999999984466,3.128364768357444,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.534146,1.0,0.5008851731875679,1.0,0.122325,1.0,0.213309,1.0,0.534146,1.0,0.534146,1.0,0.24709943424343608,0.9898648648648649,0.534146,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.04750003952872302,1.0,0.122325,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc6210,65536.0,7.9974338313704045,233.0,-0.011842673833108679,1.0,0.9999999999984466,3.1419154001098697,26.0,1.0,1.0,0.9615384615384616,0.9615384615384616,0.035174,1.0,0.739918,1.0,0.8372681281023225,1.0,0.534146,1.0,0.350485,1.0,0.350485,0.9,0.911413,1.0,0.9827533265196493,0.9891891891891892,0.213309,1.0,0.000000,0.0,0.035174,1.0,----,----,----,----,0.04750003952872302,1.0,0.911413,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc8609,65536.0,7.997072357215497,265.1953125,0.0011462756667508724,1.0,0.9999999999984466,3.1719465299395715,26.0,1.0,1.0,1.0,1.0,0.004301,1.0,0.739918,1.0,0.15475646649235789,0.95,0.350485,1.0,0.911413,1.0,0.213309,0.9,0.534146,1.0,0.9252578158628949,0.9905405405405405,0.739918,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.5008851731875679,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-256-cbc900210,65536.0,7.997185296775496,255.90625,-0.005262504074130738,1.0,0.9999999999984466,3.1151803698956235,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.534146,1.0,0.5008851731875679,1.0,0.350485,1.0,0.534146,1.0,0.739918,1.0,0.350485,0.9,0.8028625134534387,0.9871621621621621,0.739918,1.0,0.000000,0.0,0.213309,1.0,----,----,----,----,0.6093359613704614,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc900111,65536.0,7.997419868131058,234.828125,-0.0030012795285684693,1.0,0.9999999999984466,3.1360556674601723,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.534146,1.0,0.025092271296839577,1.0,0.122325,1.0,0.350485,1.0,0.911413,1.0,0.350485,0.9,0.8973255225692556,0.9891891891891892,0.534146,1.0,0.000000,0.0,0.213309,0.9,----,1.0,----,1.0,0.2686521510341647,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-camellia-192-cbc5910,65536.0,7.996911853081943,279.0625,-0.0018115218649450233,1.0,0.9999999999984466,3.1518036989562352,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.122325,1.0,0.07784184591106894,1.0,0.534146,1.0,0.911413,1.0,0.534146,1.0,0.350485,1.0,0.5337917882251345,0.9885135135135136,0.534146,1.0,0.000000,0.0,0.035174,1.0,----,1.0,----,1.0,0.8372681281023225,1.0,0.017912,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-128-cbc4405,65536.0,7.996951339161731,276.6640625,0.0005946741662802567,1.0,0.9999999999984466,3.1309284013916865,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.213309,1.0,0.3079428422767298,1.0,0.739918,1.0,0.739918,1.0,0.213309,1.0,0.350485,0.8,0.8393538775420978,0.9905405405405405,0.534146,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.9400561843792795,0.95,0.911413,0.9
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc0202,65536.0,7.996829654364278,288.453125,-0.003131289918654169,1.0,0.9999999999984466,3.1510712323750227,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.739918,1.0,0.24359576691718723,1.0,0.213309,1.0,0.350485,1.0,0.122325,1.0,0.066882,1.0,0.9684629654964965,0.9878378378378377,0.122325,1.0,0.000000,0.0,0.350485,1.0,----,1.0,----,1.0,0.3079428422767298,1.0,0.911413,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc5300,65536.0,7.997543766383135,222.5859375,0.0007118642346881988,1.0,0.9999999999984466,3.117011536348654,26.0,1.0,1.0,1.0,1.0,0.066882,1.0,0.739918,1.0,0.8372681281023225,1.0,0.739918,1.0,0.739918,1.0,0.534146,1.0,0.739918,0.9,0.6007290572446787,0.9898648648648649,0.066882,1.0,0.000000,0.0,0.122325,0.8,----,----,----,----,0.04707228805621276,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc5303,65536.0,7.997389267164595,236.2265625,-0.0035879722219108743,1.0,0.9999999999984466,3.1049258377586524,26.0,1.0,1.0,1.0,1.0,0.534146,0.9,0.739918,1.0,0.6839765003158559,0.9,0.739918,1.0,0.534146,1.0,0.350485,1.0,0.739918,1.0,0.7971194892879722,0.9891891891891892,0.122325,0.9,0.000000,0.0,0.911413,1.0,----,----,----,----,0.6431422468730241,1.0,0.122325,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc2413,65536.0,7.996771998596936,292.0546875,0.0006800390229286312,1.0,0.9999999999984466,3.16645303058048,26.0,1.0,1.0,1.0,1.0,0.066882,1.0,0.534146,1.0,0.2686521510341647,1.0,0.534146,1.0,0.534146,1.0,0.350485,1.0,0.911413,1.0,0.02931956821740281,0.991891891891892,0.213309,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.9400561843792795,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc5907,65536.0,7.99704873460837,268.0234375,-0.006000124095828685,1.0,0.9999999999984466,3.142647866691082,26.0,1.0,1.0,1.0,1.0,0.122325,1.0,0.213309,0.9,0.3614231491913353,1.0,0.350485,1.0,0.122325,1.0,0.350485,1.0,0.911413,1.0,0.3929155712567129,0.9898648648648649,0.534146,1.0,0.000000,0.0,0.035174,1.0,----,----,----,----,0.6093359613704614,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc2409,65536.0,7.997345950639676,240.3203125,-0.0011943648836520368,1.0,0.9999999999984466,3.139351767075627,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.911413,1.0,0.9400561843792795,0.95,0.213309,1.0,0.739918,0.9,0.122325,1.0,0.122325,1.0,0.3638927134925068,0.9912162162162161,0.350485,1.0,0.000000,0.0,0.066882,0.9,----,----,----,----,0.3614231491913353,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-256-cbc5214,65536.0,7.996999581949066,271.9921875,0.002244922797288009,1.0,0.9999999999984466,3.147408899468961,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.911413,1.0,0.8662241779203883,0.95,0.739918,0.9,0.350485,1.0,0.534146,1.0,0.911413,1.0,0.8494850867430778,0.9871621621621621,0.911413,1.0,0.000000,0.0,0.213309,1.0,----,1.0,----,1.0,0.5008851731875679,0.95,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-aes-256-cbc4406,65536.0,7.997198149146725,253.8984375,-0.0003199829773032992,1.0,0.9999999999984466,3.1323933345541115,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.739918,1.0,0.96086449527702,1.0,0.534146,1.0,0.213309,1.0,0.534146,1.0,0.350485,1.0,0.54641990321084,0.9871621621621621,0.350485,1.0,0.000000,0.0,0.350485,1.0,----,1.0,----,1.0,0.3614231491913353,0.9,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc6601,65536.0,7.99721469967451,254.140625,0.0013973581032196561,1.0,0.9999999999984466,3.147408899468961,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.739918,1.0,0.4492237077530251,1.0,0.911413,1.0,0.534146,1.0,0.911413,1.0,0.213309,1.0,0.7303423797732276,0.991891891891892,0.004301,1.0,0.000000,0.0,0.911413,1.0,----,----,----,----,0.512816217188601,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-camellia-128-cbc5109,65536.0,7.9973991041100785,235.515625,0.0038308054696153133,1.0,0.9999999999984466,3.1514374656656288,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.739918,1.0,0.762111684149774,1.0,0.213309,1.0,0.739918,1.0,0.534146,1.0,0.739918,1.0,0.018065473206690594,0.9864864864864865,0.350485,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.762111684149774,1.0,0.035174,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc8415,65536.0,7.9971740363504,257.296875,-0.0035220641504001603,1.0,0.9999999999984466,3.1400842336568395,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.350485,1.0,0.2686521510341647,1.0,0.534146,1.0,0.122325,0.9,0.350485,1.0,0.739918,1.0,0.443040625942554,0.9871621621621621,0.350485,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.380419272946301,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-128-cbc2912,65536.0,7.997607417793267,217.390625,0.0008478179543763937,1.0,0.9999999999984466,3.1049258377586524,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.911413,0.9,0.1779023162651255,1.0,0.534146,1.0,0.350485,1.0,0.911413,1.0,0.350485,1.0,0.55750793952794,0.9898648648648649,0.017912,1.0,0.000000,0.0,0.066882,1.0,----,----,----,----,0.2686521510341647,1.0,0.213309,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-128-cbc6204,65536.0,7.996909172788545,279.1640625,-0.002249648026962937,1.0,0.9999999999984466,3.119575169382897,26.0,1.0,1.0,1.0,1.0,0.213309,1.0,0.911413,1.0,0.762111684149774,1.0,0.122325,1.0,0.534146,1.0,0.911413,1.0,0.534146,1.0,0.24342107742143804,0.9885135135135136,0.739918,1.0,0.000000,0.0,0.534146,1.0,----,----,----,----,0.762111684149774,1.0,0.350485,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-aes-256-cbc8014,65536.0,7.997059950284592,266.8046875,0.0013692458345758484,1.0,0.9999999999984466,3.1529023988280533,26.0,1.0,1.0,1.0,1.0,0.739918,1.0,0.122325,1.0,0.07784184591106894,1.0,0.008879,1.0,0.739918,1.0,0.739918,1.0,0.213309,1.0,0.4393032557228814,0.9898648648648649,0.911413,1.0,0.000000,0.0,0.350485,1.0,----,----,----,----,0.3079428422767298,1.0,0.739918,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc4811,65536.0,7.997538140479724,223.15625,0.007942292293856686,1.0,0.9999999999984466,3.1375206006225964,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.350485,1.0,0.3614231491913353,1.0,0.739918,1.0,0.122325,0.9,0.911413,1.0,0.534146,1.0,0.7607231019054841,0.9905405405405405,0.122325,1.0,0.000000,0.0,0.911413,1.0,----,----,----,----,0.0014464367725500517,1.0,0.122325,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc1201,65536.0,7.997479697483387,228.4140625,0.003545302900667033,1.0,0.9999999999984466,3.1254349020325947,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.911413,1.0,0.6839765003158559,1.0,0.739918,1.0,0.350485,0.9,0.739918,1.0,0.122325,1.0,0.9989045266006027,0.991891891891892,0.350485,1.0,0.000000,0.0,0.035174,0.9,----,----,----,----,0.1779023162651255,1.0,0.534146,0.9
./64/video/enc/encrypted_01TP_extract.avi00.enc-camellia-256-cbc0214,65536.0,7.997253208708466,249.3828125,-0.002595423281506273,1.0,0.9999999999984466,3.159128364768357,26.0,1.0,1.0,1.0,1.0,0.991468,0.9,0.213309,1.0,0.762111684149774,0.9,0.739918,1.0,0.911413,1.0,0.350485,1.0,0.534146,1.0,0.18070089918202464,0.9871621621621621,0.534146,1.0,0.000000,0.0,0.911413,1.0,----,----,----,----,0.1779023162651255,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi00.enc-aes-256-cbc2209,65536.0,7.997149504642624,258.8203125,-0.0010587162401039581,1.0,0.9999999999984466,3.1558322651529025,26.0,1.0,1.0,1.0,1.0,0.911413,1.0,0.350485,1.0,0.6839765003158559,1.0,0.911413,1.0,0.534146,1.0,0.350485,0.9,0.911413,1.0,0.8998273465925076,0.9864864864864865,0.739918,1.0,0.000000,0.0,0.122325,1.0,----,----,----,----,0.3079428422767298,1.0,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi01.enc-camellia-192-cbc1810,65536.0,7.997386060053304,237.5625,0.0035788180065392076,1.0,0.9999999999984466,3.1514374656656288,26.0,1.0,1.0,1.0,1.0,0.534146,1.0,0.534146,1.0,0.1779023162651255,1.0,0.213309,1.0,0.739918,1.0,0.350485,1.0,0.739918,1.0,0.5530216651290041,0.9891891891891892,0.066882,1.0,0.000000,0.0,0.122325,1.0,----,----,----,----,0.7147985960790717,0.9,0.534146,1.0
./64/video/enc/encrypted_01TP_extract.avi02.enc-camellia-128-cbc0211,65536.0,7.997119223871497,260.1640625,0.0036326447033871133,1.0,0.9999999999984466,3.1254349020325947,26.0,1.0,1.0,1.0,1.0,0.350485,1.0,0.122325,1.0,0.2686521510341647,1.0,0.350485,1.0,0.534146,1.0,0.911413,1.0,0.739918,1.0,0.7497007809091032,0.9871621621621621,0.122325,1.0,0.000000,0.0,0.739918,1.0,----,----,----,----,0.016590526103392844,1.0,0.534146,1.0
